NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
374,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,전세,44.4,202201,25,"21,000",0,10,2004,화랑로 425-3,202202~202402,신규,-,,
375,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,월세,30,202201,24,500,55,7,2003,광운로 86,-,-,-,,
376,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,월세,29.07,202201,24,"1,000",55,7,2004,화랑로 449-7,202201~202301,신규,-,,
377,서울특별시 노원구 중계동,506,506,0,-506,월세,59.64,202201,24,"2,000",100,11,2005,동일로203가길 29,202202~202402,갱신,사용,"2,000",100
378,서울특별시 노원구 중계동,506,506,0,-506,월세,51.3,202201,24,"2,000",85,4,2005,동일로203가길 29,202202~202402,갱신,사용,"2,000",85
379,서울특별시 노원구 중계동,506,506,0,-506,전세,69.03,202201,24,"35,000",0,5,2005,동일로203가길 29,202202~202402,신규,-,,
380,서울특별시 노원구 상계동,1262,1262,0,하이베라스,월세,36.29,202201,23,"1,000",50,4,2003,동일로 1689,-,-,-,,
381,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,전세,30,202201,22,"12,000",0,3,2003,광운로 86,202202~202302,신규,-,,
382,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,월세,33.75,202201,22,"5,000",20,2,2003,광운로 86,-,-,-,,
383,서울특별시 노원구 상계동,1262,1262,0,하이베라스,전세,39.29,202201,22,"13,000",0,6,2003,동일로 1689,-,-,-,,
384,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,월세,17.14,202201,22,"1,000",40,7,2012,동일로191가길 6,202201~202301,신규,-,,
385,서울특별시 노원구 공릉동,383-7,383,7,NS1077,월세,25.65,202201,21,"1,000",50,5,2004,동일로 1077,202203~202303,신규,-,,
386,서울특별시 노원구 상계동,734-3,734,3,노빌리안골드,월세,26.64,202201,21,500,55,6,2004,노해로 452,202201~202301,신규,-,,
387,서울특별시 노원구 상계동,140-274,140,274,보광빌딩,월세,43.24,202201,20,100,35,4,2006,덕릉로109가길 21,202201~202301,신규,-,,
388,서울특별시 노원구 상계동,341-7,341,7,마블러스1,월세,25.53,202201,19,500,55,5,2003,상계로 90,202201~202301,신규,-,,
389,서울특별시 노원구 상계동,1262,1262,0,하이베라스,전세,39.29,202201,19,"13,000",0,8,2003,동일로 1689,202201~202301,갱신,-,"13,000",0
390,서울특별시 노원구 중계동,506,506,0,-506,전세,80.96,202201,19,"47,000",0,11,2005,동일로203가길 29,202203~202403,신규,-,,
391,서울특별시 노원구 중계동,509-1,509,1,씨앤미,월세,50.35,202201,18,"1,500",84,7,2004,동일로204가길 34,202202~202302,신규,-,,
392,서울특별시 노원구 상계동,734-3,734,3,노빌리안골드,월세,30.24,202201,17,500,55,14,2004,노해로 452,202201~202301,갱신,사용,500,55
393,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,월세,36.77,202201,17,"1,000",58,10,2005,동일로 1700,202201~202401,갱신,사용,"1,000",55
394,서울특별시 노원구 하계동,256-13,256,13,삼정 이오니아,월세,29.25,202201,17,"5,000",30,5,2003,노원로 248,-,-,-,,
395,서울특별시 노원구 하계동,256-13,256,13,삼정 이오니아,월세,26.91,202201,17,"1,000",55,7,2003,노원로 248,202203~202303,신규,-,,
396,서울특별시 노원구 월계동,379-17,379,17,모두스타빌,월세,12.93,202201,17,"1,000",40,5,2020,석계로18길 8,202202~202302,신규,-,,
397,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,월세,22.99,202201,17,500,45,10,2004,화랑로 449-7,202201~202207,신규,-,,
398,서울특별시 노원구 월계동,379-17,379,17,모두스타빌,월세,12.93,202201,17,"3,000",30,6,2020,석계로18길 8,-,-,-,,
399,서울특별시 노원구 하계동,256-13,256,13,삼정 이오니아,월세,26.91,202201,17,"1,000",55,5,2003,노원로 248,202203~202403,신규,-,,
400,서울특별시 노원구 상계동,1258,1258,0,오피앙,월세,23.37,202201,15,"1,000",50,13,2004,동일로 1701,202202~202302,신규,-,,
401,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,전세,30,202201,15,"11,000",0,3,2003,광운로 86,202202~202402,신규,-,,
402,서울특별시 노원구 중계동,509-1,509,1,씨앤미,월세,34.67,202201,14,150,150,6,2004,동일로204가길 34,202202~202204,신규,-,,
403,서울특별시 노원구 중계동,506,506,0,-506,월세,93.37,202201,14,"20,000",140,7,2005,동일로203가길 29,202202~202402,신규,-,,
404,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,월세,35.9,202201,13,"2,000",70,6,2004,화랑로 425-3,202202~202302,신규,-,,
405,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,월세,37.8,202201,13,"1,000",83,5,2004,화랑로 425-3,202201~202301,신규,-,,
406,서울특별시 노원구 중계동,506,506,0,-506,전세,72.55,202201,11,"31,000",0,8,2005,동일로203가길 29,202203~202403,갱신,사용,"30,000",0
407,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,월세,30,202201,11,500,55,5,2003,광운로 86,-,신규,-,,
408,서울특별시 노원구 중계동,506,506,0,-506,전세,69.03,202201,11,"35,000",0,9,2005,동일로203가길 29,202204~202404,신규,-,,
409,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,전세,37.8,202201,11,"19,000",0,9,2004,화랑로 425-3,202202~202402,신규,-,,
410,서울특별시 노원구 상계동,1258,1258,0,오피앙,월세,23.37,202201,10,500,45,13,2004,동일로 1701,202202~202302,신규,-,,
411,서울특별시 노원구 상계동,341-7,341,7,마블러스1,월세,25.53,202201,10,500,47,9,2003,상계로 90,202201~202301,갱신,사용,500,47
412,서울특별시 노원구 공릉동,383-7,383,7,NS1077,월세,34.71,202201,8,"1,000",70,7,2004,동일로 1077,202201~202301,신규,-,,
413,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,전세,42.05,202201,7,"15,000",0,3,2004,화랑로 425-3,202201~202401,신규,-,,
414,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,전세,44.4,202201,7,"15,000",0,8,2004,화랑로 425-3,202201~202401,신규,-,,
415,서울특별시 노원구 공릉동,683-20,683,20,진주오피스텔,월세,35.9,202201,7,"1,000",75,7,2004,화랑로 425-3,202201~202301,신규,-,,
416,서울특별시 노원구 중계동,506,506,0,-506,월세,51.3,202201,7,"1,000",110,10,2005,동일로203가길 29,202201~202301,신규,-,,
417,서울특별시 노원구 공릉동,383-7,383,7,NS1077,월세,25.65,202201,7,"1,000",50,8,2004,동일로 1077,202201~202301,신규,-,,
418,서울특별시 노원구 공릉동,383-12,383,12,건양오피스텔,월세,16.02,202201,6,"3,000",30,4,2012,동일로191가길 6,-,-,-,,
419,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,월세,30,202201,5,"1,000",50,6,2003,광운로 86,202201~202301,신규,-,,
420,서울특별시 노원구 상계동,1267,1267,0,토마토파르코,전세,36.77,202201,4,"14,000",0,3,2005,동일로 1700,202202~202402,신규,-,,
421,서울특별시 노원구 상계동,1258,1258,0,오피앙,월세,27.78,202201,3,"1,000",50,15,2004,동일로 1701,202201~202301,신규,-,,
422,서울특별시 노원구 공릉동,670-11,670,11,로우폴리스,월세,29.07,202201,3,500,52,10,2004,화랑로 449-7,202201~202301,신규,-,,
423,서울특별시 노원구 월계동,366-3,366,3,카펠라오피스텔,월세,33.75,202201,2,"2,000",40,2,2003,광운로 86,202201~202401,신규,-,,
